age_group,subject,topic,difficulty_level,example_type,input,output,solution_steps
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why is it important to understand what makes you shy?,So you can learn to speak up and feel comfortable with others.,"['Notice when you feel shy.', 'Take small steps to talk more.', 'Be proud of your effort.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you like playing outdoors?,Because it makes you feel active and fresh.,"['Go outside and play safely.', 'Notice how you feel.', 'Play daily to stay healthy.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you talk about what makes you feel scared?,Because it helps you feel safe when others understand.,"['Think about what scares you.', 'Tell a trusted adult.', 'Learn ways to stay brave.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you like celebrating your birthday?,Because it makes you feel special and loved by others.,"['Think about how birthdays make you feel.', 'Notice who celebrates with you.', 'Feel thankful for their love.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you know what makes you feel grateful?,Because being thankful helps you stay happy and kind.,"['Think about good things in your life.', 'Say thank you for them.', 'Remember them when you feel sad.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you enjoy drawing your favorite things?,Because drawing helps you show what makes you happy.,"['Think about what you like most.', 'Draw it carefully.', 'Show it to your friends or family.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you know what kind of weather you like?,Because it helps you enjoy activities that suit you best.,"['Think about which weather you enjoy most.', 'Choose activities that match it.', 'Stay safe and have fun.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why is it important to notice when you need quiet time?,Because resting helps your mind and body feel calm again.,"['Notice when you feel tired or overwhelmed.', 'Find a peaceful space.', 'Relax quietly for a while.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you feel happy when someone listens to you?,Because it shows that your thoughts and feelings matter.,"['Talk about your ideas.', 'Notice how it feels when others listen.', 'Listen to others in return.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you notice what makes you laugh every day?,Because laughter keeps you joyful and positive.,"['Find small things that make you laugh.', 'Share laughter with friends.', 'Stay cheerful and kind.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why should you talk about your feelings even when they’re confusing?,Because sharing helps you understand them better with help from adults.,"['Notice your feeling.', 'Talk to a parent or teacher.', 'Listen to their advice.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you enjoy spending time with your family?,Because family makes you feel safe and loved.,"['Think about fun times with family.', 'Spend time together daily.', 'Show love and care back.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why is it good to notice when you feel excited?,Because excitement helps you know what you enjoy most.,"['Notice when your heart feels happy and active.', 'Think about what caused it.', 'Do it again safely and happily.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why should you accept that your feelings can change?,Because growing up means learning new things about yourself.,"['Notice when you stop liking something.', 'Try new things often.', 'Understand that change is natural.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you like to look at old photos of yourself?,Because they remind you of happy times and how you’ve grown.,"['Look at your old photos.', 'Talk about the memories.', 'Smile and feel proud of yourself.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you think about what makes you comfortable in class?,Because feeling comfortable helps you learn better.,"['Notice what helps you focus.', 'Sit or work where you feel calm.', 'Ask for help if needed.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why is it important to know when to ask for help?,Because asking for help shows courage and helps you learn.,"['Notice when something feels too hard.', 'Ask politely for help.', 'Listen carefully to understand better.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you enjoy talking about your dreams?,Because sharing dreams helps others know what makes you happy.,"['Think about your favorite dreams.', 'Talk to your family about them.', 'Smile and imagine them together.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you notice what makes you feel kind?,Because kindness helps you build strong friendships.,"['Think about when you were kind.', 'Notice how it made you feel.', 'Keep doing kind things often.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why is it important to think before you speak when upset?,"Because words can hurt feelings, and calm words solve problems.","['Pause when you feel angry.', 'Take a deep breath.', 'Speak kindly and clearly.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you like singing your favorite songs?,Because singing helps you express your feelings and joy.,"['Pick your favorite song.', 'Sing it happily.', 'Share it with friends or family.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you talk about what makes you nervous?,Because talking helps you calm down and feel supported.,"['Notice when you feel nervous.', 'Tell someone you trust.', 'Follow their advice to relax.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you feel good when someone says you did a great job?,Because praise makes you feel proud and confident.,"['Remember when someone praised you.', 'Think about how it felt.', 'Keep doing your best work.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you think about what makes you feel peaceful inside?,Because peace helps you stay calm and make kind choices.,"['Find what makes you feel peaceful.', 'Do those things often.', 'Share calm moments with others.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why is it good to notice when you feel angry?,Because noticing helps you calm down before you react.,"['Stop and take a breath when angry.', 'Think before speaking or acting.', 'Find a calm way to solve the problem.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",easy,reasoning,Why do you enjoy spending time with your pet or favorite animal?,Because animals make you feel happy and loved.,"['Play gently with your pet.', 'Notice how happy you both feel.', 'Take care of them kindly.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",medium,reasoning,Why should you learn what makes you smile when you are sad?,Because smiling helps you feel better again.,"['Think about things that make you happy.', 'Do one of them when you feel sad.', 'Notice your smile return.']"
5–7,Civics / Moral Education,"Self-awareness: knowing oneself, likes and dislikes",hard,reasoning,Why should you understand your feelings when you argue with a friend?,Because understanding helps you say sorry and fix the problem.,"['Think about how you feel after the argument.', 'Talk calmly to your friend.', 'Say sorry and make peace.']"
